bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres,main_author
26575,Firedrake (Dragonrealm #1),Richard A. Knaak,3.78,eng,276,638,39,2000-06-01,Backinprint.com,"Fantasy;Fantasy,Dragons;Fiction;Science Fiction Fantasy;Fantasy,High Fantasy;Fantasy,Elves;Fantasy,Magic;Young Adult;Adventure;War",Richard A. Knaak
26576,Night of Blood (Dragonlance: The Minotaur Wars #1),Richard A. Knaak/Margaret Weis,3.91,eng,372,1307,22,2004-02-01,Wizards of the Coast,"Dungeons and Dragons,Dragonlance;Fantasy;Fiction;Fantasy,Dragons;Fantasy,High Fantasy;Role Playing Games,Dungeons and Dragons;Science Fiction Fantasy;Adult;Reference;Science Fiction",Richard A. Knaak
26578,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest #2),Richard A. Knaak,3.91,en-GB,288,43,4,2006-09-26,Ace Books,"Fantasy;Heroic Fantasy,Sword and Sorcery",Richard A. Knaak
26579,Children of the Drake (Dragonrealm: Origins #2),Richard A. Knaak,3.88,eng,292,167,8,2000-05-01,Backinprint.com,"Fantasy;Fantasy,Dragons;Science Fiction Fantasy",Richard A. Knaak
26581,Sleeping Beauty Trilogy (Sleeping Beauty #1-3),A.N. Roquelaure/Anne Rice,3.99,eng,724,10891,230,1999-05-01,Plume Books,"Adult Fiction,Erotica;Fiction;Fantasy;Romance;Erotica,BDSM;Adult;Fantasy,Fairy Tales;Dark;Adult Fiction;Sexuality",A.N. Roquelaure
26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,3.62,eng,233,426,30,1984-06-01,Plume Books,"Adult Fiction,Erotica;Fiction;Fantasy;Romance;Erotica,BDSM;Adult;Fantasy,Fairy Tales;Adult Fiction;Retellings;Sexuality",A.N. Roquelaure
26586,The Land of the Dead (Tales from the Odyssey #2),Mary Pope Osborne/Homer/Troy Howell,3.97,eng,112,400,32,2003-09-01,Little Brown Books for Young Readers,"Fantasy,Mythology;Childrens;Classics;Fantasy;Fiction;Childrens,Chapter Books;Childrens,Middle Grade;Young Adult;Academic,Read For School;Kids",Mary Pope Osborne
26587,The One-Eyed Giant (Tales from the Odyssey #1),Mary Pope Osborne/Homer/Troy Howell,3.88,en-US,112,782,84,2003-09-01,Little Brown Books for Young Readers,"Fantasy,Mythology;Fantasy;Childrens;Classics;Fiction;Childrens,Chapter Books;Adventure;Mythology,Greek Mythology;Historical,Historical Fiction;Childrens,Middle Grade",Mary Pope Osborne
26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,04.03,en-GB,128,466,15,2007-02-27,Random House Books for Young Readers,"Nonfiction;Science;Childrens;Childrens,Chapter Books;Environment,Nature;Academic,School",Mary Pope Osborne
26590,The Final Battle (Tales from the Odyssey #6),Mary Pope Osborne/Troy Howell,04.08,en-US,112,263,17,2005-07-01,Little Brown Books for Young Readers,"Fantasy,Mythology;Childrens;Classics;Fantasy;Fiction;Mythology,Greek Mythology;Childrens,Juvenile;Childrens,Middle Grade;Childrens,Chapter Books;Academic,Read For School",Mary Pope Osborne
26591,Ancient Greece and the Olympics (Magic Tree House Research Guide #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,04.05,eng,119,1073,30,2004-06-08,Random House Books for Young Readers,"History;Nonfiction;Childrens,Chapter Books;Childrens;Sports,Sports;Cultural,Greece;Historical;Adventure;Kids;Science,Geography",Mary Pope Osborne
26592,Ancient Rome and Pompeii (Magic Tree House Research Guide #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,04.07,eng,128,659,30,2006-04-25,Random House for Young Readers,"Nonfiction;History;Childrens;Childrens,Chapter Books;Academic,School;Education;Cultural,Italy;Childrens,Juvenile;History,Ancient History;Historical",Mary Pope Osborne
26593,Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,04.04,eng,0,7,0,2004-08-10,Listening Library (Audio),"Fantasy;Childrens;Fiction;Childrens,Chapter Books;Holiday,Halloween;Adventure;Historical,Historical Fiction;Fantasy,Magic;Childrens,Middle Grade;Childrens,Juvenile",Mary Pope Osborne
26595,Earthquake in the Early Morning (Magic Tree House #24),Mary Pope Osborne/Salvatore Murdocca,3.94,eng,96,6816,227,2010-06-15,Random House for Young Readers,"Childrens;Fantasy;Historical,Historical Fiction;Fiction;Childrens,Chapter Books;Adventure;Science Fiction,Time Travel;Fantasy,Magic;Childrens,Middle Grade;Historical",Mary Pope Osborne
26596,E.E. Cummings: Complete Poems 1904-1962 (Revised Corrected and Expanded Edition),E.E. Cummings/George J. Firmage,4.35,eng,1136,19542,184,1994-04-17,Liveright/W.W. Norton & Company Inc.,"Poetry;Classics;Literature;Fiction;Literature,American;Literature,20th Century;Literary Fiction;Poetry Plays;Reference;Anthologies",E.E. Cummings
26599,Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,eng,208,12438,264,2007-08-17,Liveright,"Poetry;Classics;Literature;Fiction;Literature,20th Century;Literature,American;Art;Anthologies,Collections;Romance;Literary Fiction",E.E. Cummings
26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,eng,208,1206,49,1996-08-17,Liveright Publishing Corp.,"Poetry;Classics;Literature,20th Century;Literature,American;Fiction;Literature;Adult;Unfinished;Classics,Classic Literature;The United States Of America",E.E. Cummings
26638,Kokopelli: The Magic Mirth and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,3.69,eng,240,19,4,2007-04-05,Gibbs Smith,"Art;History;Philosophy,Metaphysics;North American Hi...,American History;Nonfiction;Folklore;Anthropology;Literature,American;Fantasy,Mythology",Dennis Slifer
26653,The Coal Tattoo,Silas House,04.04,eng,368,1789,144,2005-08-30,Ballantine Books,"Fiction;Historical,Historical Fiction;American,Southern;Adult Fiction;Family;Literary Fiction;Adult;Drama;Audiobook;Novels",Silas House
26654,Clay's Quilt,Silas House,3.95,eng,320,2685,235,2002-02-26,Ballantine Books,"Fiction;American,Southern;Family;Historical,Historical Fiction;Adult Fiction;Literary Fiction;Contemporary;Literature;Novels;Adult",Silas House
26666,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,04.09,en-US,160,283,24,2004-04-01,B Books,"Christian;Nonfiction;Religion,Faith;Poetry;Religion,Christianity;Inspirational;Christian,Christian Non Fiction;Christian,Christian Living;Religion;Spirituality",Beth Moore
26670,Scholastic Success with 4th Grade Workbook,Terry Cooper,4.12,en-US,416,8,0,2003-06-01,Teaching Resources,Education,Terry Cooper
26673,The Punisher Vol. 6: Confederacy of Dunces,Garth Ennis,4.0,eng,144,289,11,2004-04-01,Marvel Comics,"Sequential Art,Comics;Superheroes,Marvel;Sequential Art,Graphic Novels;Comics,Comic Book;Graphic Novels Comics;Fiction;Comics,Superheroes;Mystery,Crime",Garth Ennis
26689,Thunderbird Falls (Walker Papers #2),C.E. Murphy,3.85,eng,408,5729,256,2006-04-25,Luna Books,"Fantasy,Urban Fantasy;Fantasy;Fantasy,Paranormal;Fantasy,Magic;Fiction;Mystery;Fantasy,Supernatural;Romance;Urban;Paranormal,Witches",C.E. Murphy
26690,Coyote Dreams (Walker Papers #3),C.E. Murphy,4.0,eng,408,5810,200,2007-04-24,Luna Books,"Fantasy,Urban Fantasy;Fantasy;Fantasy,Paranormal;Fantasy,Magic;Fiction;Mystery;Fantasy,Supernatural;Urban;Romance,Paranormal Romance;Contemporary",C.E. Murphy
26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,3.96,eng,304,49,3,1999-12-01,Univ Of Minnesota Press,"Philosophy;Politics;Nonfiction;Philosophy,Theory",Antonio Negri
26696,Time for Revolution,Antonio Negri/Matteo Mandarini,3.7,eng,271,45,2,2005-05-01,Bloomsbury Academic,"Philosophy;Politics;Philosophy,Theory;Nonfiction",Antonio Negri
26697,The Philosophy of Antonio Negri Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,4.12,eng,265,8,1,2005-07-20,Pluto Press,Philosophy,Timothy S. Murphy
26722,Act of Treason (Mitch Rapp #9),Vince Flynn,4.29,en-US,432,38757,826,2006-10-10,Atria Books,"Fiction;Thriller;Spy Thriller,Espionage;Action;Mystery;Suspense;Thriller,Spy Thriller;Thriller,Mystery Thriller;Audiobook;Adventure",Vince Flynn
26723,Act of Treason (Mitch Rapp #9),Vince Flynn,4.29,eng,467,768,47,2007-08-28,Pocket Books,"Fiction;Thriller;Spy Thriller,Espionage;Action;Mystery;Suspense;Thriller,Spy Thriller;Thriller,Mystery Thriller;Audiobook;Adventure",Vince Flynn
26725,Act of Treason (Mitch Rapp #9),Vince Flynn,4.29,eng,462,10,1,2007-01-01,Center Point,"Fiction;Thriller;Spy Thriller,Espionage;Action;Mystery;Suspense;Thriller,Spy Thriller;Thriller,Mystery Thriller;Audiobook;Adventure",Vince Flynn
26738,President Dad Volume 2,Ju-Yeon Rhim,3.49,en-US,168,73,1,2005-03-08,TokyoPop,"Sequential Art,Manga;Manga,Manhwa",Ju-Yeon Rhim
26748,Game of Shadows: Barry Bonds BALCO and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,3.81,en-US,348,165,24,2007-03-01,Avery,"Sports,Sports;Sports,Baseball;Nonfiction;History;Writing,Journalism;Audiobook;Politics;Science;Literature,20th Century;Literature,American",Mark Fainaru-Wada
26759,Dark Water,Kōji Suzuki/Glynne Walley,3.61,eng,279,2433,146,2006-06-06,Vertical,"Horror;Short Stories;Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Mystery;Thriller;Fantasy;Cultural,Asia;Fantasy,Supernatural",Kōji Suzuki
26766,Dark Water's Embrace (Mictlan #1),Stephen Leigh,3.77,eng,331,78,10,1998-03-01,Harper Voyager,"Science Fiction;Fiction;LGBT;Gender;LGBT,Lesbian;Adult;LGBT,Transgender",Stephen Leigh
26768,In Dark Waters,Mary Burton,3.81,eng,249,95,10,2005-06-28,Silhouette Books,"Romance,Romantic Suspense;Fiction;Mystery,Crime;Romance;Mystery;Thriller,Psychological Thriller;Category Romance,Silhouette;Thriller;Suspense",Mary Burton
26779,Oswald Chambers Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,eng,352,1372,87,1998-09-01,Our Daily Bread Publishing,"Biography;Christian;Nonfiction;Religion,Christianity;History;Religion;Religion,Faith;Biography Memoir;Spirituality;Christian,Christian Living",David McCasland
26780,Mandie and the Abandoned Mine (Mandie #8),Lois Gladys Leppard,3.96,eng,160,1369,17,1987-05-01,Bethany House Publishers,"Mystery;Historical,Historical Fiction;Christian;Fiction;Childrens;Christian Fiction;Young Adult;Childrens,Juvenile;Historical;Childrens,Middle Grade",Lois Gladys Leppard
26784,Abandoned Prayers: The Incredible True Story of Murder Obsession and Amish Secrets,Gregg Olsen,3.79,eng,399,1458,98,2003-06-16,St. Martin's True Crime,"Crime,True Crime;Nonfiction;Mystery,Crime;Amish;Mystery;Audiobook;Religion;History;Biography;Literature,20th Century",Gregg Olsen
26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3.0,eng,528,3,0,2001-08-16,Prentice Hall PTR,Computers,Jim Keogh
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,en-US,473,730,36,2003-04-29,Alfred A. Knopf Inc,"Animals,Birds;Reference;Environment,Nature;Reference,Field Guides;Nonfiction;Science;Science,Natural History;Nature,Ornithology;Animals;Reference,Guides",David Allen Sibley
26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,en-US,528,10,2,2001-09-01,Abradale Books/Harry N. Abrams,"History;Nonfiction;Environment,Nature;Reference;Science;Art,Photography;Science,Geography;Adventure;Travel;Art",C.D.B. Bryan
26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,4.1,eng,200,10,1,2010-01-19,National Geographic,Travel;Nonfiction,National Geographic Society
26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,3.71,eng,199,7,0,1993-11-01,National Geographic Society,Travel,Donald J. Crump
26832,Shout Out Loud! 2,Satosumi Takaguchi,3.95,eng,194,91,2,2006-08-01,Blu,"Sequential Art,Manga;Manga,Yaoi;Yaoi,Boys Love;LGBT,Gay;Sequential Art,Comics;Romance",Satosumi Takaguchi
26833,Shout Out Loud! 5,Satosumi Takaguchi,3.93,en-GB,192,83,6,2007-10-01,Blu,"Sequential Art,Manga;Manga,Yaoi;Yaoi,Boys Love;LGBT,Gay;Sequential Art,Comics;Romance",Satosumi Takaguchi
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,eng,176,77,3,2007-08-15,Digital Manga Publishing,"Sequential Art,Manga;Manga,Yaoi;Yaoi,Boys Love;Fiction;Sequential Art,Graphic Novels",Satosumi Takaguchi
26836,叫んでやるぜ! (1) (あすかコミックスCL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.68,jpn,165,2,0,1996-02-01,角川書店 (Kadokawa Shoten),"Sequential Art,Manga;Manga,Yaoi;Yaoi,Boys Love;Romance;Sequential Art,Graphic Novels;LGBT,Gay;Romance,M M Romance;LGBT;Fan Fiction,Slash Fiction",Satosumi Takaguchi
26839,叫んでやるぜ! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.95,jpn,178,2,0,1997-03-01,角川書店 (Kadokawa Shoten),"Sequential Art,Manga;Manga,Yaoi;Yaoi,Boys Love;LGBT,Gay;Sequential Art,Comics;Romance",Satosumi Takaguchi
26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,3.88,eng,108,17,2,1999-05-24,Time-Life Books,"Food and Drink,Cookbooks",Norman Kolpas
26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,eng,108,18,2,1999-05-24,Time Life Medical,"Food and Drink,Cookbooks;Food and Drink,Cooking",Chuck Williams
26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,eng,410,118,8,1993-10-15,Harvard University Press,"Philosophy;History;Cultural,Germany;Nonfiction;Literature,18th Century;History,European History",Frederick C. Beiser
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,eng,32,83,22,2007-01-23,Simon & Schuster/Paula Wiseman Books,"Childrens,Picture Books;Sports,Sports;Childrens;Inspirational;Realistic Fiction",Deloris Jordan
26871,Confessions of an Actor,Laurence Olivier,3.69,eng,348,279,19,1982-12-31,Simon & Schuster,"Biography;Nonfiction;Autobiography,Memoir;Biography,Autobiography;Plays,Theatre;Media Tie In;Biography Memoir;History;Culture,Film;Drama",Laurence Olivier
26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,3.72,eng,304,10,0,2007-01-25,Penguin Books,"History;Nonfiction;Religion,Islam;Politics;Criticism;Religion;Philosophy;Literature;Sociology",Robert Irwin
26908,The Arabian Nightmare,Robert Irwin,3.84,eng,282,411,32,2002-04-30,Harry N. Abrams,"Fantasy;Fiction;Horror;Historical,Historical Fiction;Northern Africa,Egypt;Magical Realism;Literary Fiction;Speculative Fiction;Historical;Literature",Robert Irwin
26913,The Plot Against America,Philip Roth,3.77,eng,391,337,47,2004-09-30,Jonathan Cape,"Fiction;Historical,Historical Fiction;Science Fiction,Alternate History;Literature;Science Fiction;Novels;Literature,American;Politics;Literature,Jewish;Literary Fiction",Philip Roth
26919,Continental Drift,Russell Banks,3.87,eng,408,2824,299,2007-03-13,Harper Perennial Modern Classics,"Fiction;Novels;Contemporary;Literary Fiction;Literature;Classics;Literature,American;Literature,20th Century;The United States Of America;American,Americana",Russell Banks
26920,The Darling,Russell Banks,3.78,en-US,400,1986,246,2005-10-11,Harper Perennial,"Fiction;Cultural,Africa;Historical,Historical Fiction;Western Africa,Liberia;Novels;Literature;Historical;Literary Fiction;Contemporary;Audiobook",Russell Banks
26922,Affliction,Russell Banks/Pierre Furlan,3.99,fre,486,63,1,1999-12-29,Babel,"Fiction;Novels;Literature;Contemporary;Literary Fiction;Mystery;Literature,American;Suspense;The United States Of America;Adult Fiction",Russell Banks
26930,Success Stories,Russell Banks,3.72,en-US,192,155,11,1996-04-26,Harper Perennial,Short Stories;Fiction,Russell Banks
26931,Cloudsplitter,Russell Banks,3.91,eng,758,3618,425,1999-01-27,Harper Perennial,"Fiction;Historical,Historical Fiction;Military History,Civil War;Historical;Novels;Literature;Literary Fiction;North American Hi...,American History;Literature,American;The United States Of America",Russell Banks
26934,A Multitude of Sins,Richard Ford,3.75,eng,304,1183,74,2003-02-04,Vintage Books,"Short Stories;Fiction;Literary Fiction;Literature,American;Literature;Literature,21st Century;Contemporary;Short Stories,Short Story Collection;The United States Of America;American,Americana",Richard Ford
26950,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,04.03,eng,370,7717,742,2006-09-28,Penguin Classics,"Classics;Fiction;Historical,Historical Fiction;Literature,American;Literature;Novels;Literature,20th Century;New York;Literary Fiction;Classics,Classic Literature",Edith Wharton
26968,Quicksand,Nella Larsen,3.68,eng,125,181,29,2006-09-15,Dover Publications,"Fiction;Classics;Cultural,African American;Race;Historical,Historical Fiction;Literature,American;Academic,Read For School;Academic,School;Literature,20th Century;Literature",Nella Larsen
26973,Their Eyes Were Watching God,Zora Neale Hurston/Ruby Dee,3.91,en-US,7,421,99,2004-11-23,Caedmon,"Classics;Fiction;Historical,Historical Fiction;Academic,School;Cultural,African American;Literature;Feminism;Novels;Academic,Read For School;Historical",Zora Neale Hurston
26979,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,4.37,eng,1054,564,30,1995-02-01,Library of America,"Fiction;Short Stories;Classics;Novels;Literature;Anthologies;Literature,American;Race;Gothic,Southern Gothic;Cultural",Zora Neale Hurston
26994,Plato on Knowledge and Reality,Nicholas P. White,3.67,eng,272,6,0,1976-06-15,Hackett Publishing Company Inc.,Philosophy,Nicholas P. White
26996,A Companion to Plato's Republic,Nicholas P. White,3.67,eng,288,25,0,1979-05-01,Hackett Publishing Company Inc.,Philosophy;Nonfiction,Nicholas P. White
26999,Something Rotten (Thursday Next #4),Jasper Fforde,4.16,eng,385,27382,1138,2005-07-26,Penguin Books,"Fantasy;Fiction;Mystery;Humor;Writing,Books About Books;Science Fiction;Science Fiction,Alternate History;Science Fiction Fantasy;Science Fiction,Time Travel;Humor,Comedy",Jasper Fforde
27000,Lost in a Good Book (Thursday Next #2),Jasper Fforde,4.14,eng,399,42454,2156,2004-02-04,Penguin Books,"Fantasy;Fiction;Mystery;Humor;Science Fiction;Writing,Books About Books;Science Fiction,Time Travel;Science Fiction Fantasy;Science Fiction,Alternate History;Fantasy,Urban Fantasy",Jasper Fforde
27001,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,4.1,eng,375,31540,1434,2004-08-03,Penguin Books,"Fantasy;Fiction;Mystery;Humor;Writing,Books About Books;Science Fiction;Science Fiction Fantasy;Science Fiction,Alternate History;Science Fiction,Time Travel;Fantasy,Urban Fantasy",Jasper Fforde
27002,First Among Sequels (Thursday Next #5),Jasper Fforde,04.02,eng,363,20630,1310,2007-07-24,Viking Adult,"Fantasy;Fiction;Mystery;Humor;Writing,Books About Books;Science Fiction;Science Fiction Fantasy;Science Fiction,Alternate History;Science Fiction,Time Travel;Humor,Comedy",Jasper Fforde
